sale_id,purchase_date,motorcycle_name,motorcycle_group,dealer_origin,price,qty,total
2449,2023/12/12,deva,matic,bogor,34000000,6,68000000
2451,2023/12/30,riorio,matic,jakarta,20000000,6,40000000
2455,2023/12/06,riorio,matic,denpasar,20000000,6,60000000
2457,2023/11/22,vovo,cub,denpasar,15000000,9,30000000
2460,2023/12/30,bitbit,matic,jakarta,17000000,3,34000000
2461,2023/11/14,riorio,matic,bogor,20000000,3,80000000
2464,2023/11/16,riorio,matic,denpasar,20000000,10,20000000
2465,2023/11/03,pax,matic,bogor,33000000,7,66000000
2469,2023/12/18,riorio,matic,jakarta,20000000,9,80000000
2470,2023/11/21,deva,matic,bogor,34000000,4,68000000
2471,2023/12/24,pax,matic,denpasar,33000000,8,99000000
2472,2023/11/16,pax,matic,bandung,33000000,6,66000000
2473,2023/11/11,riorio,matic,bogor,20000000,9,40000000
2478,2023/12/29,riorio,matic,bogor,20000000,1,60000000
2479,2023/12/28,riorio,matic,bogor,20000000,8,60000000
2480,2023/11/24,riorio,matic,denpasar,20000000,7,20000000
2482,2023/11/08,bitbit,matic,bogor,17000000,11,85000000
2487,2023/11/17,bitbit,matic,bogor,17000000,9,17000000
2488,2023/12/26,riorio,matic,denpasar,20000000,7,40000000
2489,2023/12/18,riorio,matic,jakarta,20000000,6,40000000
2490,2023/12/24,deva,matic,bogor,34000000,7,68000000
2491,2023/12/07,riorio,matic,bogor,20000000,7,60000000
2493,2023/12/30,pax,matic,bandung,33000000,5,66000000
2495,2023/11/20,bitbit,matic,denpasar,17000000,10,17000000
2498,2023/11/04,deva,matic,bogor,34000000,4,68000000
2499,2023/12/30,bitbit,matic,denpasar,17000000,11,51000000
2504,2023/11/24,riorio,matic,bogor,20000000,4,60000000
2507,2023/11/11,riorio,matic,palembang,20000000,8,60000000
2509,2023/12/02,deva,matic,bogor,34000000,10,34000000
2510,2023/11/23,bitbit,matic,denpasar,17000000,6,85000000
2511,2023/12/17,bitbit,matic,bogor,17000000,6,68000000
2515,2023/12/25,deva,matic,bogor,34000000,7,68000000
2517,2023/12/14,riorio,matic,jakarta,20000000,8,80000000
2518,2023/12/17,pax,matic,denpasar,33000000,8,66000000
2523,2023/11/13,bitbit,matic,denpasar,17000000,3,85000000
2524,2023/12/19,riorio,matic,denpasar,20000000,11,80000000
2525,2023/11/26,pax,matic,jakarta,33000000,10,66000000
2530,2023/12/27,riorio,matic,denpasar,20000000,8,40000000
2533,2023/11/16,deva,matic,bogor,34000000,5,68000000
2535,2023/12/09,deva,matic,denpasar,34000000,10,34000000
2537,2023/12/27,riorio,matic,bogor,20000000,9,80000000
2538,2023/11/05,vovo,cub,denpasar,15000000,2,75000000
2541,2023/12/05,deva,matic,jakarta,34000000,8,34000000
2543,2023/12/08,pax,matic,bogor,33000000,5,99000000
2544,2023/12/08,pax,matic,jakarta,33000000,4,66000000
2546,2023/11/28,bitbit,matic,jakarta,17000000,10,34000000
2547,2023/11/06,riorio,matic,denpasar,20000000,2,60000000
2548,2023/12/04,riorio,matic,palembang,20000000,2,80000000
2550,2023/12/03,bitbit,matic,denpasar,17000000,10,34000000
2552,2023/11/13,riorio,matic,jakarta,20000000,4,60000000
2553,2023/11/15,deva,matic,bandung,34000000,5,68000000
2554,2023/12/08,bitbit,matic,denpasar,17000000,10,51000000
2555,2023/12/20,deva,matic,jakarta,34000000,8,68000000
2556,2023/11/12,vovo,cub,palembang,15000000,1,60000000
2558,2023/12/15,bitbit,matic,bogor,17000000,4,51000000
2564,2023/11/30,bitbit,matic,denpasar,17000000,1,51000000
2565,2023/12/24,riorio,matic,bandung,20000000,2,60000000
2567,2023/11/26,deva,matic,jakarta,34000000,8,34000000
2568,2023/12/29,vovo,cub,bogor,15000000,4,75000000
2569,2023/11/07,riorio,matic,jakarta,20000000,1,60000000
2570,2023/11/02,bitbit,matic,denpasar,17000000,6,51000000
2574,2023/11/23,bitbit,matic,bogor,17000000,9,68000000
2575,2023/12/04,riorio,matic,palembang,20000000,3,40000000
2578,2023/11/09,riorio,matic,denpasar,20000000,8,60000000
2581,2023/11/08,riorio,matic,bandung,20000000,3,20000000
2584,2023/12/23,riorio,matic,bandung,20000000,3,80000000
2589,2023/12/22,riorio,matic,denpasar,20000000,8,80000000
2593,2023/11/07,riorio,matic,jakarta,20000000,5,40000000
2594,2023/11/24,riorio,matic,bogor,20000000,4,60000000
2596,2023/11/13,pax,matic,denpasar,33000000,8,33000000
2597,2023/12/28,deva,matic,denpasar,34000000,1,34000000
2598,2023/11/12,pax,matic,bandung,33000000,3,99000000
2600,2023/11/17,deva,matic,denpasar,34000000,10,34000000
2601,2023/12/16,bitbit,matic,bandung,17000000,3,68000000
2602,2023/11/21,bitbit,matic,bandung,17000000,7,17000000
2604,2023/12/27,riorio,matic,denpasar,20000000,7,40000000
2605,2023/11/02,bitbit,matic,denpasar,17000000,2,85000000
2607,2023/11/11,riorio,matic,jakarta,20000000,3,80000000
2610,2023/11/12,riorio,matic,bandung,20000000,3,80000000
2614,2023/11/01,riorio,matic,jakarta,20000000,2,80000000
2616,2023/11/26,bitbit,matic,denpasar,17000000,4,51000000
2617,2023/11/18,riorio,matic,jakarta,20000000,7,60000000
2621,2023/12/19,riorio,matic,bogor,20000000,4,80000000
2622,2023/11/10,bitbit,matic,jakarta,17000000,5,51000000
2625,2023/12/25,bitbit,matic,bandung,17000000,9,85000000
2626,2023/12/05,riorio,matic,bogor,20000000,7,60000000
2629,2023/11/12,bitbit,matic,bogor,17000000,5,51000000
2631,2023/11/07,vovo,cub,denpasar,15000000,7,30000000
2632,2023/11/01,pax,matic,jakarta,33000000,8,66000000
2634,2023/12/19,pax,matic,denpasar,33000000,4,99000000
2635,2023/12/26,riorio,matic,bogor,20000000,10,20000000
2637,2023/12/20,pax,matic,bandung,33000000,9,66000000
2638,2023/11/04,riorio,matic,jakarta,20000000,7,60000000
2643,2023/11/24,riorio,matic,bogor,20000000,8,20000000
2654,2023/12/17,pax,matic,bogor,33000000,3,66000000
2655,2023/12/20,bitbit,matic,bogor,17000000,8,68000000
2656,2023/12/19,bitbit,matic,bandung,17000000,6,68000000
2658,2023/11/16,riorio,matic,bogor,20000000,5,40000000
2659,2023/11/24,riorio,matic,denpasar,20000000,10,40000000
2660,2023/11/29,bitbit,matic,bogor,17000000,2,51000000
2664,2023/12/20,riorio,matic,bogor,20000000,9,80000000
2665,2023/11/17,riorio,matic,bogor,20000000,10,60000000
2666,2023/12/01,riorio,matic,bogor,20000000,5,40000000
2668,2023/11/09,deva,matic,bogor,34000000,8,68000000
2669,2023/11/05,deva,matic,denpasar,34000000,3,34000000
2670,2023/11/15,bitbit,matic,jakarta,17000000,1,51000000
2673,2023/11/27,riorio,matic,bandung,20000000,10,60000000
2677,2023/11/12,deva,matic,bandung,34000000,2,68000000
2678,2023/11/26,riorio,matic,bogor,20000000,2,20000000
2679,2023/12/20,deva,matic,medan,34000000,10,34000000
2680,2023/12/18,deva,matic,denpasar,34000000,9,34000000
2681,2023/11/23,riorio,matic,denpasar,20000000,4,20000000
2682,2023/11/12,riorio,matic,bogor,20000000,7,60000000
2684,2023/11/10,bitbit,matic,denpasar,17000000,3,34000000
2685,2023/12/21,vovo,cub,jakarta,15000000,1,15000000
2687,2023/12/21,pax,matic,bandung,33000000,7,66000000
2688,2023/11/17,riorio,matic,jakarta,20000000,6,20000000
2689,2023/12/29,deva,matic,jakarta,34000000,4,68000000
2692,2023/12/30,bitbit,matic,jakarta,17000000,1,68000000
2694,2023/12/19,bitbit,matic,bandung,17000000,1,85000000
2696,2023/11/15,riorio,matic,bogor,20000000,10,40000000
2697,2023/11/27,riorio,matic,bogor,20000000,5,80000000
2698,2023/12/18,riorio,matic,denpasar,20000000,6,80000000
2701,2023/11/26,bitbit,matic,bandung,17000000,3,34000000
2703,2023/12/03,riorio,matic,denpasar,20000000,1,60000000
2704,2023/11/04,pax,matic,jakarta,33000000,5,66000000
2705,2023/11/23,deva,matic,bandung,34000000,11,68000000
2707,2023/11/07,deva,matic,bogor,34000000,9,34000000
2710,2023/12/18,bitbit,matic,denpasar,17000000,2,34000000
2711,2023/12/22,pax,matic,denpasar,33000000,3,66000000
2712,2023/12/03,riorio,matic,jakarta,20000000,6,80000000
2713,2023/11/26,bitbit,matic,jakarta,17000000,5,17000000
2714,2023/12/27,riorio,matic,bogor,20000000,1,40000000
2718,2023/12/20,bitbit,matic,denpasar,17000000,7,17000000
2720,2023/11/01,bitbit,matic,denpasar,17000000,3,85000000
2721,2023/12/28,bitbit,matic,bandung,17000000,7,68000000
2722,2023/11/03,riorio,matic,bogor,20000000,7,40000000
2723,2023/12/06,vovo,matic,palembang,15000000,7,60000000
2726,2023/12/04,bitbit,matic,denpasar,17000000,7,85000000
2728,2023/11/05,riorio,matic,bogor,20000000,6,60000000
2730,2023/11/24,bitbit,matic,denpasar,17000000,2,51000000
2732,2023/11/29,riorio,matic,bandung,20000000,4,40000000
2734,2023/12/14,deva,matic,bandung,34000000,8,34000000
2735,2023/12/05,pax,matic,jakarta,33000000,8,99000000
2736,2023/11/06,riorio,matic,bogor,20000000,4,20000000
2738,2023/11/25,bitbit,matic,jakarta,17000000,9,34000000
2740,2023/11/27,pax,matic,denpasar,33000000,8,66000000
2742,2023/11/15,riorio,matic,bandung,20000000,7,80000000
2744,2023/12/03,pax,matic,bogor,33000000,2,33000000
2746,2023/11/24,riorio,matic,bogor,20000000,6,40000000
2747,2023/11/17,bitbit,matic,denpasar,17000000,8,85000000
2748,2023/12/27,riorio,matic,bandung,20000000,7,60000000
2749,2023/11/21,riorio,matic,bogor,20000000,2,40000000
2750,2023/11/14,riorio,matic,denpasar,20000000,6,60000000
2754,2023/11/07,arpus,cub,bogor,18000000,8,90000000
2755,2023/11/10,riorio,matic,bogor,20000000,9,20000000
2756,2023/11/02,deva,matic,bogor,34000000,2,68000000
2758,2023/11/08,vovo,cub,denpasar,15000000,7,60000000
2759,2023/12/22,deva,matic,denpasar,34000000,1,68000000
2761,2023/11/11,riorio,matic,bandung,20000000,10,40000000
2762,2023/12/11,bitbit,matic,bogor,17000000,2,34000000
2764,2023/11/02,bitbit,matic,bandung,17000000,6,68000000
2765,2023/12/06,riorio,matic,bogor,20000000,10,40000000
2766,2023/12/16,riorio,matic,bogor,20000000,4,40000000
2768,2023/12/07,bitbit,matic,denpasar,17000000,4,85000000
2771,2023/12/23,riorio,matic,bogor,20000000,5,40000000
2772,2023/12/02,riorio,matic,denpasar,20000000,2,60000000
2775,2023/11/30,riorio,matic,bogor,20000000,2,40000000
2776,2023/11/08,riorio,matic,bandung,20000000,9,80000000
2781,2023/12/11,bitbit,matic,jakarta,17000000,5,51000000
2782,2023/11/06,deva,matic,denpasar,34000000,11,34000000
2783,2023/12/26,bitbit,matic,bogor,17000000,5,85000000
2785,2023/11/05,riorio,matic,bogor,20000000,1,40000000
2791,2023/11/21,riorio,matic,jakarta,20000000,2,80000000
2792,2023/11/02,bitbit,matic,bogor,17000000,6,85000000
2795,2023/11/06,bitbit,matic,denpasar,17000000,8,51000000
2798,2023/11/06,bitbit,matic,jakarta,17000000,9,34000000
2799,2023/11/06,bitbit,matic,bogor,17000000,6,68000000
2800,2023/11/14,vovo,cub,bogor,15000000,5,60000000
2801,2023/11/05,riorio,matic,bogor,20000000,5,60000000
2803,2023/12/18,riorio,matic,denpasar,20000000,9,80000000
2806,2023/12/25,riorio,matic,bandung,20000000,11,80000000
2807,2023/11/23,bitbit,matic,denpasar,17000000,9,51000000
2809,2023/12/07,riorio,matic,denpasar,20000000,2,80000000
2812,2023/11/21,deva,matic,bandung,34000000,5,34000000
2818,2023/12/16,riorio,matic,bogor,20000000,2,40000000
2819,2023/12/25,bitbit,matic,bogor,17000000,10,51000000
2822,2023/11/04,bitbit,matic,denpasar,17000000,3,68000000
2823,2023/11/11,bitbit,matic,jakarta,17000000,9,85000000
2825,2023/11/09,bitbit,matic,denpasar,17000000,6,68000000
2828,2023/11/13,bitbit,matic,bogor,17000000,4,51000000
2829,2023/12/25,bitbit,matic,bandung,17000000,8,34000000
2830,2023/12/11,bitbit,matic,bogor,17000000,9,34000000
2831,2023/11/13,pax,matic,denpasar,33000000,2,99000000
2837,2023/11/17,riorio,matic,bogor,20000000,9,20000000
2838,2023/11/04,riorio,matic,denpasar,20000000,7,40000000
2840,2023/11/30,riorio,matic,denpasar,20000000,8,40000000
2846,2023/11/09,bitbit,matic,bogor,17000000,4,68000000
2848,2023/11/22,riorio,matic,denpasar,20000000,11,40000000
2850,2023/12/15,riorio,matic,denpasar,20000000,9,80000000
2851,2023/12/26,riorio,matic,bogor,20000000,4,40000000
2852,2023/11/30,riorio,matic,jakarta,20000000,7,60000000
2856,2023/12/02,riorio,matic,jakarta,20000000,11,80000000
2857,2023/12/06,riorio,matic,bandung,20000000,8,80000000
2858,2023/12/25,riorio,matic,bandung,20000000,7,80000000
2861,2023/11/22,deva,matic,bandung,34000000,4,68000000
2863,2023/12/27,riorio,matic,denpasar,20000000,7,60000000
2864,2023/12/15,bitbit,matic,denpasar,17000000,10,51000000
2866,2023/11/21,deva,matic,bandung,34000000,1,34000000
2867,2023/11/09,bitbit,matic,bandung,17000000,11,17000000
2869,2023/11/07,riorio,matic,bandung,20000000,8,60000000
2870,2023/11/10,riorio,matic,denpasar,20000000,2,60000000
2872,2023/11/08,riorio,matic,jakarta,20000000,2,80000000
2877,2023/11/28,riorio,matic,jakarta,20000000,6,40000000
2879,2023/11/25,bitbit,matic,bogor,17000000,4,17000000
2881,2023/11/19,riorio,matic,bogor,20000000,7,40000000
2883,2023/12/02,bitbit,matic,bogor,17000000,4,51000000
2886,2023/11/14,bitbit,matic,jakarta,17000000,2,85000000
2887,2023/12/22,bitbit,matic,bogor,17000000,6,85000000
2890,2023/12/03,riorio,matic,bogor,20000000,4,60000000
2891,2023/11/16,pax,matic,denpasar,33000000,3,66000000
2893,2023/12/23,riorio,matic,denpasar,20000000,6,60000000
2897,2023/12/01,riorio,matic,bogor,20000000,7,40000000
2899,2023/12/07,vovo,cub,bogor,15000000,7,60000000
2902,2023/11/24,riorio,matic,bogor,20000000,2,40000000
2903,2023/11/29,vovo,cub,jakarta,15000000,8,30000000
2904,2023/11/06,bitbit,matic,bogor,17000000,3,85000000
2907,2023/11/23,pax,matic,bogor,33000000,7,99000000
2908,2023/12/04,riorio,matic,jakarta,20000000,7,60000000
2914,2023/11/30,deva,matic,bogor,34000000,10,68000000
2915,2023/12/09,riorio,matic,denpasar,20000000,7,80000000
2916,2023/12/13,riorio,matic,palembang,20000000,5,40000000
2917,2023/12/11,bitbit,matic,denpasar,17000000,2,34000000
2919,2023/11/30,riorio,matic,bogor,20000000,9,80000000
2921,2023/11/18,bitbit,matic,jakarta,17000000,7,68000000
2922,2023/11/05,pax,matic,jakarta,33000000,6,33000000
2927,2023/12/13,riorio,matic,jakarta,20000000,9,40000000
2929,2023/11/05,bitbit,matic,denpasar,17000000,7,17000000
2930,2023/11/27,deva,matic,jakarta,34000000,5,34000000
2933,2023/12/04,bitbit,matic,bandung,17000000,4,34000000
2934,2023/11/12,deva,matic,denpasar,34000000,7,34000000
2937,2023/12/27,bitbit,matic,bandung,17000000,7,85000000
2941,2023/11/16,bitbit,matic,bandung,17000000,6,34000000
2942,2023/11/24,bitbit,matic,bogor,17000000,10,51000000
2944,2023/11/28,bitbit,matic,bandung,17000000,7,17000000
2945,2023/11/01,riorio,matic,bogor,20000000,2,40000000
2946,2023/11/22,riorio,matic,bandung,20000000,10,80000000
2947,2023/12/02,bitbit,matic,jakarta,17000000,9,85000000
2948,2023/11/12,deva,matic,denpasar,34000000,5,34000000
2949,2023/11/09,riorio,matic,denpasar,20000000,3,80000000
2950,2023/11/06,riorio,matic,jakarta,20000000,3,40000000
2951,2023/11/14,riorio,matic,bogor,20000000,8,20000000
2955,2023/12/14,riorio,matic,bogor,20000000,9,80000000
2957,2023/11/10,deva,matic,denpasar,34000000,7,68000000
2958,2023/11/05,riorio,matic,bogor,20000000,10,40000000
2960,2023/12/04,riorio,matic,denpasar,20000000,3,40000000
2961,2023/12/25,deva,matic,jakarta,34000000,8,68000000
2963,2023/12/09,pax,matic,bogor,33000000,3,33000000
2965,2023/11/09,riorio,matic,jakarta,20000000,6,40000000
2967,2023/11/19,bitbit,matic,bogor,17000000,6,85000000
2968,2023/12/15,bitbit,matic,bogor,17000000,10,51000000
2969,2023/12/24,bitbit,matic,bandung,17000000,2,68000000
2970,2023/12/27,riorio,matic,bogor,20000000,2,60000000
2971,2023/11/01,bitbit,matic,bogor,17000000,8,68000000
2972,2023/11/27,bitbit,matic,bogor,17000000,5,51000000
2976,2023/11/20,bitbit,matic,bandung,17000000,4,17000000
2977,2023/12/21,vovo,cub,bogor,15000000,4,60000000
2978,2023/11/12,bitbit,matic,bogor,17000000,4,51000000
2980,2023/11/09,riorio,matic,bandung,20000000,6,40000000
2981,2023/11/11,riorio,matic,bandung,20000000,1,80000000
2983,2023/12/10,deva,matic,jakarta,34000000,7,68000000
2984,2023/11/16,riorio,matic,denpasar,20000000,2,20000000
2986,2023/11/09,bitbit,matic,denpasar,17000000,10,85000000
2988,2023/11/02,bitbit,matic,bandung,17000000,1,51000000
2989,2023/12/06,deva,matic,jakarta,34000000,1,34000000
2990,2023/12/12,riorio,matic,palembang,20000000,9,20000000
2991,2023/11/04,bitbit,matic,jakarta,17000000,1,17000000
2992,2023/12/06,deva,matic,denpasar,34000000,11,34000000
2995,2023/11/22,riorio,matic,denpasar,20000000,6,40000000
2999,2023/11/02,riorio,matic,bogor,20000000,11,20000000
3000,2023/11/05,bitbit,matic,bogor,17000000,1,51000000
3002,2023/12/09,deva,matic,bandung,34000000,9,34000000
3003,2023/11/20,riorio,matic,bogor,20000000,4,80000000
3004,2023/11/17,bitbit,matic,bogor,17000000,7,34000000
3005,2023/11/11,riorio,matic,denpasar,20000000,6,60000000
3007,2023/11/08,riorio,matic,denpasar,20000000,2,60000000
3008,2023/11/12,bitbit,matic,bogor,17000000,10,34000000
3009,2023/11/03,riorio,matic,denpasar,20000000,3,80000000
3011,2023/12/03,riorio,matic,bogor,20000000,6,60000000
3013,2023/12/08,riorio,matic,denpasar,20000000,7,60000000
3016,2023/12/02,bitbit,matic,denpasar,17000000,4,68000000
3018,2023/11/17,deva,matic,denpasar,34000000,3,34000000
3019,2023/11/17,riorio,matic,denpasar,20000000,8,40000000
3021,2023/12/02,bitbit,matic,bandung,17000000,9,85000000
3022,2023/12/17,pax,matic,jakarta,33000000,5,99000000
3023,2023/12/30,deva,matic,jakarta,34000000,2,68000000
3025,2023/11/06,riorio,matic,palembang,20000000,10,80000000
3027,2023/12/25,deva,matic,bogor,34000000,3,68000000
3028,2023/12/15,deva,matic,denpasar,34000000,4,34000000
3030,2023/11/08,riorio,matic,bandung,20000000,2,60000000
3032,2023/11/21,bitbit,matic,bogor,17000000,10,34000000
3033,2023/11/24,riorio,matic,denpasar,20000000,4,60000000
3037,2023/12/05,riorio,matic,jakarta,20000000,3,60000000
3038,2023/11/01,riorio,matic,bogor,20000000,11,80000000
3042,2023/12/18,riorio,matic,bogor,20000000,5,80000000
3045,2023/12/05,bitbit,matic,bogor,17000000,2,85000000
3047,2023/11/11,riorio,matic,bandung,20000000,9,40000000
3048,2023/12/19,bitbit,matic,bogor,17000000,7,17000000
3049,2023/11/28,pax,matic,bandung,33000000,10,99000000
3051,2023/12/06,pax,matic,bogor,33000000,1,99000000
3061,2023/12/02,riorio,matic,bogor,20000000,11,20000000
3062,2023/12/11,riorio,matic,denpasar,20000000,5,80000000
3069,2023/12/01,riorio,matic,jakarta,20000000,6,40000000
3071,2023/11/19,bitbit,matic,bandung,17000000,8,51000000
3075,2023/11/15,bitbit,matic,bandung,17000000,8,85000000
3076,2023/12/13,riorio,matic,jakarta,20000000,4,40000000
3080,2023/11/07,bitbit,matic,bogor,17000000,7,51000000
3082,2023/12/09,riorio,matic,jakarta,20000000,5,40000000
3083,2023/12/26,bitbit,matic,jakarta,17000000,5,85000000
3084,2023/12/11,bitbit,matic,bogor,17000000,11,34000000
3085,2023/12/13,riorio,matic,bogor,20000000,4,80000000
3087,2023/11/13,riorio,matic,denpasar,20000000,6,40000000
3090,2023/11/08,deva,matic,bandung,34000000,9,68000000
3093,2023/12/05,pax,matic,denpasar,33000000,5,66000000
3094,2023/11/25,riorio,matic,denpasar,20000000,8,80000000
3095,2023/12/06,deva,matic,jakarta,34000000,4,34000000
3097,2023/11/11,bitbit,matic,denpasar,17000000,5,34000000
3100,2023/12/29,riorio,matic,jakarta,20000000,8,40000000
3101,2023/11/24,bitbit,matic,denpasar,17000000,11,51000000
3102,2023/12/24,bitbit,matic,bandung,17000000,3,34000000
3103,2023/11/15,deva,matic,jakarta,34000000,8,34000000
3105,2023/12/26,riorio,matic,bogor,20000000,8,40000000
3107,2023/11/15,deva,matic,jakarta,34000000,4,34000000
3108,2023/12/10,bitbit,matic,bandung,17000000,3,51000000
3109,2023/12/30,riorio,matic,bogor,20000000,7,80000000
3111,2023/11/23,bitbit,matic,bandung,17000000,4,68000000
3113,2023/12/04,riorio,matic,bogor,20000000,4,80000000
3115,2023/11/20,deva,matic,denpasar,34000000,7,68000000
3116,2023/12/22,bitbit,matic,bandung,17000000,5,51000000
3120,2023/12/12,bitbit,matic,jakarta,17000000,8,85000000
3121,2023/11/22,bitbit,matic,denpasar,17000000,4,51000000
3126,2023/12/10,riorio,matic,jakarta,20000000,10,60000000
3127,2023/12/15,bitbit,matic,bogor,17000000,8,85000000
3135,2023/11/07,bitbit,matic,jakarta,17000000,2,68000000
3136,2023/11/18,pax,matic,palembang,33000000,3,33000000
3137,2023/11/22,pax,matic,bogor,33000000,1,33000000
3138,2023/11/24,bitbit,matic,denpasar,17000000,2,68000000
3141,2023/11/03,deva,matic,denpasar,34000000,5,68000000
3146,2023/11/13,bitbit,matic,jakarta,17000000,10,85000000
3149,2023/12/26,pax,matic,jakarta,33000000,6,33000000
3152,2023/11/17,bitbit,matic,denpasar,17000000,6,68000000
3153,2023/11/07,riorio,matic,denpasar,20000000,8,40000000
3155,2023/12/24,pax,matic,jakarta,33000000,11,66000000
3158,2023/12/22,riorio,matic,denpasar,20000000,5,60000000
3159,2023/11/28,riorio,matic,bogor,20000000,9,40000000
3160,2023/12/10,riorio,matic,bogor,20000000,3,80000000
3162,2023/11/13,bitbit,matic,bogor,17000000,11,51000000
3166,2023/11/28,bitbit,matic,bandung,17000000,8,34000000
3169,2023/11/02,bitbit,matic,denpasar,17000000,5,17000000
3170,2023/12/12,pax,matic,denpasar,33000000,3,99000000
3173,2023/11/08,riorio,matic,jakarta,20000000,9,60000000
3177,2023/11/16,riorio,matic,denpasar,20000000,5,40000000
3178,2023/12/24,riorio,matic,bandung,20000000,10,80000000
3179,2023/12/14,bitbit,matic,denpasar,17000000,2,85000000
3180,2023/11/25,bitbit,matic,denpasar,17000000,10,17000000
3183,2023/11/26,pax,matic,denpasar,33000000,7,66000000
3186,2023/12/21,riorio,matic,denpasar,20000000,7,40000000
3191,2023/11/16,pax,matic,bandung,33000000,5,99000000
3192,2023/12/28,bitbit,matic,bandung,17000000,9,68000000
3196,2023/12/19,riorio,matic,bogor,20000000,3,80000000
3199,2023/12/22,riorio,matic,denpasar,20000000,2,60000000
3202,2023/11/18,bitbit,matic,bogor,17000000,11,68000000
3204,2023/12/17,bitbit,matic,bandung,17000000,4,34000000
3207,2023/11/27,bitbit,matic,bogor,17000000,7,17000000
3212,2023/12/18,riorio,matic,bogor,20000000,4,60000000
3213,2023/11/26,bitbit,matic,bogor,17000000,2,68000000
3214,2023/12/05,bitbit,matic,bogor,17000000,3,51000000
3216,2023/12/10,riorio,matic,jakarta,20000000,3,20000000
3217,2023/11/12,deva,matic,bogor,34000000,5,68000000
3218,2023/12/21,bitbit,matic,palembang,17000000,7,17000000
3222,2023/11/24,riorio,sport,denpasar,20000000,6,80000000
3223,2023/12/29,deva,matic,bogor,34000000,8,68000000
3227,2023/12/24,bitbit,matic,bandung,17000000,4,51000000
3229,2023/11/27,bitbit,matic,jakarta,17000000,5,85000000
3231,2023/12/08,vovo,cub,bogor,15000000,8,75000000
3232,2023/11/01,riorio,matic,bogor,20000000,7,80000000
3239,2023/12/18,riorio,matic,bogor,20000000,5,60000000
3240,2023/11/13,bitbit,matic,denpasar,17000000,7,85000000
3241,2023/12/25,bitbit,matic,denpasar,17000000,11,68000000
3242,2023/12/09,riorio,matic,bogor,20000000,10,80000000
3245,2023/11/11,riorio,matic,bogor,20000000,4,60000000
3246,2023/12/10,riorio,matic,bogor,20000000,11,60000000
3250,2023/11/14,bitbit,matic,jakarta,17000000,9,51000000
3252,2023/11/25,bitbit,matic,jakarta,17000000,10,51000000
3253,2023/11/29,vovo,cub,denpasar,15000000,7,30000000
3257,2023/11/19,riorio,matic,denpasar,20000000,8,20000000
3258,2023/11/14,pax,matic,bogor,33000000,6,99000000
3259,2023/11/16,riorio,matic,bogor,20000000,5,20000000
3260,2023/11/22,pax,matic,palembang,33000000,7,33000000
3262,2023/11/20,bitbit,matic,jakarta,17000000,8,68000000
3263,2023/12/02,riorio,matic,bogor,20000000,5,60000000
3264,2023/11/22,bitbit,matic,jakarta,17000000,7,51000000
3265,2023/11/08,riorio,matic,bogor,20000000,8,20000000
3266,2023/12/13,pax,matic,bandung,33000000,2,66000000
3269,2023/11/02,riorio,matic,bogor,20000000,10,40000000
3271,2023/11/17,riorio,matic,bandung,20000000,7,80000000
3272,2023/12/17,bitbit,matic,jakarta,17000000,9,68000000
3277,2023/11/11,riorio,matic,denpasar,20000000,6,40000000
3278,2023/11/18,riorio,matic,jakarta,20000000,6,60000000
3279,2023/12/19,bitbit,matic,bandung,17000000,6,68000000
3280,2023/12/05,bitbit,matic,denpasar,17000000,8,34000000
3282,2023/11/28,bitbit,matic,bogor,17000000,5,51000000
3284,2023/12/01,bitbit,matic,bogor,17000000,2,51000000
3287,2023/11/03,riorio,matic,bogor,20000000,5,60000000
3288,2023/11/04,riorio,matic,jakarta,20000000,10,60000000
3294,2023/12/17,bitbit,matic,bogor,17000000,10,34000000
3295,2023/11/02,riorio,matic,jakarta,20000000,4,40000000
3296,2023/11/14,bitbit,matic,bogor,17000000,2,34000000
3297,2023/12/27,bitbit,matic,palembang,17000000,11,17000000
3298,2023/11/11,bitbit,matic,denpasar,17000000,11,68000000
3301,2023/11/26,bitbit,matic,denpasar,17000000,2,51000000
3302,2023/12/29,riorio,matic,denpasar,20000000,2,20000000
3303,2023/11/13,riorio,matic,denpasar,20000000,5,20000000
3304,2023/11/23,deva,matic,denpasar,34000000,10,34000000
3305,2023/11/29,deva,matic,denpasar,34000000,10,34000000
3308,2023/11/29,riorio,matic,bogor,20000000,11,20000000
3310,2023/11/04,bitbit,matic,denpasar,17000000,1,85000000
3311,2023/12/09,riorio,matic,bogor,20000000,4,40000000
3314,2023/11/24,bitbit,matic,bandung,17000000,6,34000000
3318,2023/11/03,bitbit,matic,denpasar,17000000,8,85000000
3319,2023/12/08,bitbit,matic,bandung,17000000,5,51000000
3322,2023/11/05,riorio,matic,denpasar,20000000,10,60000000
3323,2023/12/23,bitbit,matic,denpasar,17000000,2,17000000
3326,2023/12/08,riorio,matic,denpasar,20000000,1,40000000
3328,2023/11/23,riorio,matic,bogor,20000000,6,60000000
3330,2023/11/19,vovo,cub,bandung,15000000,10,30000000
3331,2023/12/13,pax,matic,jakarta,33000000,8,99000000
3332,2023/12/17,riorio,matic,bogor,20000000,4,40000000
3334,2023/11/09,bitbit,matic,jakarta,17000000,9,68000000
3336,2023/12/28,bitbit,matic,bandung,17000000,9,85000000
3338,2023/12/30,pax,matic,denpasar,33000000,4,99000000
